Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000002546,Golga2,Gene Expression,0.017484127567824765,0.004526769762423166,0.008921439302812792,2707,0.8721562417924755,1534
ENSMUSG00000103906,Tigd5,Gene Expression,0.017482661192478415,0.004470561144496621,0.008816995827168328,457,0.14064691027354972,390
ENSMUSG00000029629,Phf14,Gene Expression,0.017480429258477283,0.004535219081475805,0.00893728888663247,2940,0.9637758853848845,1629
ENSMUSG00000043126,D830039M14Rik,Gene Expression,0.017475694502655396,0.0038566487582842868,0.007661982584683364,44,0.015153354597595571,42
ENSMUSG00000042719,Naa25,Gene Expression,0.017471197485209762,0.004550025614497688,0.008964857469713622,1640,0.5244739343030755,1110
ENSMUSG00000086655,C330018A13Rik,Gene Expression,0.017464610411928216,0.003511873814321609,0.007010651964578899,24,0.007412953809542067,24
ENSMUSG00000055489,Ano5,Gene Expression,0.017450546566147744,0.0040223212613921255,0.007978845853257638,54,0.01830711797314986,52
ENSMUSG00000045064,Zc2hc1c,Gene Expression,0.01744806019735197,0.004481968548492032,0.00883790563928233,215,0.06619222512576028,192
ENSMUSG00000026492,Tfb2m,Gene Expression,0.01744028591935691,0.004615378780691071,0.009090357937669446,1152,0.3634332320883748,845
ENSMUSG00000089997,1810020O05Rik,Gene Expression,0.0174377409650211,0.004252682815459652,0.008409201361849,80,0.02457532920248252,74
ENSMUSG00000022022,Mtrf1,Gene Expression,0.017433240186999,0.004540826205400528,0.008947535181105682,477,0.15567808172343853,412
ENSMUSG00000054342,Kcnn4,Gene Expression,0.017426764592757736,0.0034735221486794643,0.00693850906819854,35,0.012320936972788472,32
ENSMUSG00000003135,Cnot11,Gene Expression,0.017423729818718113,0.004660604753806918,0.009177786985582996,1680,0.5272085382284704,1136
ENSMUSG00000056167,Cnot10,Gene Expression,0.017421088248405086,0.004670990256802732,0.00919658819039856,2670,0.8669723567469215,1525
ENSMUSG00000100213,Gm28151,Gene Expression,0.01741977683197008,0.004586871586415464,0.009035021488847977,288,0.08948516326454241,255
ENSMUSG00000113314,Gm2721,Gene Expression,0.017418124040601612,0.004249484689533789,0.008404391732796643,64,0.018549802311549037,59
ENSMUSG00000085586,Gm11613,Gene Expression,0.017417380767664244,0.004564266408433104,0.00899210873339002,246,0.07812303771616777,225
ENSMUSG00000034300,Fam53c,Gene Expression,0.017415708107216404,0.004681534911856966,0.009216522538375509,2800,0.9895881546041292,1635
ENSMUSG00000002396,Ocel1,Gene Expression,0.017410343240775398,0.004666832257733899,0.009189225910559016,768,0.2552322891033046,622
ENSMUSG00000014361,Mertk,Gene Expression,0.01740925779237002,0.0046604890633010765,0.009177786985582996,631,0.23819140886011644,538
ENSMUSG00000042717,Ppp1r3a,Gene Expression,0.01740461958296433,0.0024270265640988775,0.004908846853612815,10,0.003805275950583183,10
ENSMUSG00000025575,Cant1,Gene Expression,0.017400822719258704,0.004715583277742574,0.009278560050486039,2887,0.9390634837221435,1592
ENSMUSG00000025239,Limd1,Gene Expression,0.017400667827912726,0.004683772471508307,0.009220100625752094,729,0.27134184313278087,589
ENSMUSG00000062203,Gspt1,Gene Expression,0.017395906014154364,0.004723255010592453,0.009292822178871797,1809,0.6167358435471718,1224
ENSMUSG00000032381,Ciao2a,Gene Expression,0.017392093894805175,0.004736533601027659,0.009318112038088742,2210,0.722841162294566,1332
ENSMUSG00000040466,Blvrb,Gene Expression,0.017379590847218233,0.004760975125351452,0.009364516804941216,1697,0.5852601867011511,1152
ENSMUSG00000075000,Nrbf2,Gene Expression,0.01737624217486636,0.004772813425729883,0.009386960742056022,1785,0.5590946400921628,1163
ENSMUSG00000021144,Mta1,Gene Expression,0.017374617508883958,0.004779081362540349,0.00939844609142533,2462,0.8093596414623759,1456
ENSMUSG00000022350,Washc5,Gene Expression,0.017371471146587013,0.004780304434393257,0.009400009140879554,1528,0.5052778214191779,1082
ENSMUSG00000027452,Acss1,Gene Expression,0.017361273563820084,0.00479378685854881,0.009424832296514496,1117,0.39042360913656354,845
ENSMUSG00000036602,Alx1,Gene Expression,0.017357776197781057,0.0007380765291749025,0.0015626547447535387,5,0.0014707323471588839,4
ENSMUSG00000022769,Sdf2l1,Gene Expression,0.017357698918050207,0.004791633199107803,0.009421442003692302,801,0.25759481251962263,635
ENSMUSG00000001052,Sec24b,Gene Expression,0.01735578200275022,0.004824119334838395,0.00948085781704726,2213,0.712337570417784,1346
ENSMUSG00000074151,Nlrc5,Gene Expression,0.017348499528600098,0.004151936259036537,0.008221095981018759,42,0.014662722947481457,41
ENSMUSG00000042404,Dennd4b,Gene Expression,0.017348444699837175,0.004836329460032651,0.009502515022670905,1382,0.4894374227480328,1055
ENSMUSG00000028681,Ptch2,Gene Expression,0.01734776909940717,0.004451800970671327,0.008782363787997929,75,0.023792954682830908,70
ENSMUSG00000030499,Kctd15,Gene Expression,0.017337836185300163,0.004824443070691187,0.00948085781704726,580,0.20262160062612608,493
ENSMUSG00000100164,2610306M01Rik,Gene Expression,0.017334969909360298,0.004860317669663328,0.009547083634458598,1099,0.36488553193502665,849
ENSMUSG00000023932,Cdc5l,Gene Expression,0.0173341633774517,0.004877222421000527,0.009578575064293177,2767,0.8878434641717613,1542
ENSMUSG00000061577,Adgrg5,Gene Expression,0.017332352345624195,0.0033035995054806477,0.006611114655889382,14,0.005171849708512893,14
ENSMUSG00000032939,Nup93,Gene Expression,0.0173283238108611,0.004851976178362083,0.009531551520528895,617,0.19507401805595004,503
ENSMUSG00000097296,Gm26532,Gene Expression,0.017327841367422037,0.0048090388388219996,0.009453971650094407,330,0.11014358444464402,297
ENSMUSG00000079363,Gbp4,Gene Expression,0.017327519421178467,0.004703119607823103,0.009255695532332941,180,0.06917156744667602,165
ENSMUSG00000057133,Chd6,Gene Expression,0.017327463133285374,0.004892575036629099,0.00960700746814923,2563,0.8515445308636369,1515
ENSMUSG00000053841,Txlna,Gene Expression,0.017327249351509588,0.004883867125211383,0.009590766711216305,1474,0.5120998303251806,1057
ENSMUSG00000041530,Ago1,Gene Expression,0.017325542499041044,0.0048934903867206,0.009607945299054519,1630,0.5262145380362627,1121
ENSMUSG00000063698,Sfxn4,Gene Expression,0.017322445506840853,0.004865809581829694,0.009557016063676059,916,0.3132064467896013,715
ENSMUSG00000034620,Rxylt1,Gene Expression,0.017320569509049758,0.004910089030377707,0.009635363802213704,2801,0.9172801686385386,1573
ENSMUSG00000041977,Arhgef11,Gene Expression,0.017315234395164778,0.004921811868372927,0.00965750480054688,2206,0.7098904791902183,1380
ENSMUSG00000038895,Zfp653,Gene Expression,0.01731340300702701,0.004905348998899273,0.009628644712648913,852,0.2725010225965155,663
ENSMUSG00000117818,Gm50105,Gene Expression,0.017311788101034623,0.0026476757310038845,0.005337910776137068,9,0.002401407992292343,9
ENSMUSG00000027887,Sypl2,Gene Expression,0.01730859616881718,0.004747266161004626,0.009338389045338819,169,0.05805237818401154,153
ENSMUSG00000041623,D11Wsu47e,Gene Expression,0.017300932058067982,0.004909967986936659,0.009635363802213704,512,0.1583753087419373,429
ENSMUSG00000003923,Tfam,Gene Expression,0.017297667941783106,0.004963029406646946,0.00973403024273915,2052,0.6365246426277094,1253
ENSMUSG00000030505,Prmt3,Gene Expression,0.01729606322343694,0.004953615599733174,0.009716435102640166,1083,0.34800291862103533,813
ENSMUSG00000066595,Flvcr1,Gene Expression,0.017293596902002644,0.0049285187812573295,0.009669800547941103,514,0.16478713249946705,436
ENSMUSG00000028223,Decr1,Gene Expression,0.01729093874877097,0.00497107503753802,0.00974893906352055,1204,0.42152253685300517,928
ENSMUSG00000006567,Atp7b,Gene Expression,0.017288922029105546,0.004709772750021823,0.009267957870739555,105,0.03515857656231727,99
ENSMUSG00000040842,Szrd1,Gene Expression,0.017286055181998237,0.00498927208375699,0.009783751716821424,1761,0.6069128812527279,1198
ENSMUSG00000051236,Msrb3,Gene Expression,0.0172822185160811,0.00490281978667606,0.00962454087270842,296,0.10250739521612555,263
ENSMUSG00000029062,Cdk11b,Gene Expression,0.017277972898447017,0.005013221651009259,0.009827203895507924,3585,1.2050230436865879,1838
ENSMUSG00000030096,Slc6a6,Gene Expression,0.017269176678156594,0.005028941337454018,0.00985713818679927,3082,1.133809773398137,1663
ENSMUSG00000034908,Sidt2,Gene Expression,0.017266820209895974,0.005041734748611804,0.00988044964261433,2836,0.9402792399069109,1628
ENSMUSG00000002342,Tmem161a,Gene Expression,0.017262427926076008,0.00504390527141263,0.009883820801913742,1327,0.42496898196639527,964
ENSMUSG00000031171,Ftsj1,Gene Expression,0.017261655595006187,0.00505106772816033,0.009896972466112397,1807,0.5750609592568,1183
ENSMUSG00000011257,Pabpc4,Gene Expression,0.017257525027099728,0.005054684533971843,0.009903175117035435,1749,0.606714077507261,1209
ENSMUSG00000056076,Eif3b,Gene Expression,0.0172573457728334,0.005064532666566812,0.009921584032352281,5375,1.7776700976494952,2119
ENSMUSG00000064037,Gpn1,Gene Expression,0.017255595808077676,0.005068560588175508,0.009928588696998145,1873,0.5953428784756855,1231
ENSMUSG00000050545,Fam228b,Gene Expression,0.01724743390546999,0.005008736262585023,0.009819288337574015,316,0.11509970455380575,292
ENSMUSG00000097163,BC051077,Gene Expression,0.017243834854143054,0.0018563247213607692,0.0037986641160868474,7,0.0018809453536023754,7
ENSMUSG00000089998,Phtf1os,Gene Expression,0.017240602583346674,0.004935853119632849,0.009682459569471929,180,0.054365144305399515,166
ENSMUSG00000038965,Ube2l3,Gene Expression,0.01723751732284893,0.005093037011461465,0.009974754114800366,13304,4.367523611663493,2571
ENSMUSG00000003581,Rnf215,Gene Expression,0.01723200754634283,0.005122311932670209,0.010029404514734917,1454,0.4689181943554386,1058
ENSMUSG00000062704,9430002A10Rik,Gene Expression,0.0172308154347666,0.003672332337710582,0.0073130123825448715,29,0.009439122184499448,28
ENSMUSG00000021025,Nfkbia,Gene Expression,0.017230527478350372,0.00512549883959057,0.010034749266807013,1628,0.5491704406149249,1105
ENSMUSG00000040043,Rbms2,Gene Expression,0.017223617004977577,0.005080837801861859,0.009951749858385324,457,0.17047191492702224,399
ENSMUSG00000040451,Sgms1,Gene Expression,0.01722185744909742,0.005150260897696102,0.010079632317746922,1886,0.6580852586264027,1232
ENSMUSG00000033282,Rpgrip1l,Gene Expression,0.017221548231614602,0.005130786199185611,0.010044204984474222,893,0.2823975429317818,688
ENSMUSG00000033272,Slc35a4,Gene Expression,0.01721963114065609,0.005158522908855989,0.010094901865770337,2604,0.8914310249377025,1482
ENSMUSG00000085141,Gm13429,Gene Expression,0.017218164259745577,0.0034929473593849902,0.006974734778813112,18,0.004326048834810325,18
ENSMUSG00000028619,Tceanc2,Gene Expression,0.017211312175500794,0.0051614366602994455,0.010099703419533968,861,0.28051970651472413,702
ENSMUSG00000025173,Wdr45b,Gene Expression,0.017210270411807158,0.005185043595733685,0.010144087876170662,3583,1.1785845745876309,1798
ENSMUSG00000085246,Gm15893,Gene Expression,0.01720968726273867,0.003301767222172902,0.006608050402067387,16,0.0060706686441229785,15
ENSMUSG00000070871,Ccnyl1,Gene Expression,0.01720726879314199,0.005146600800193912,0.010073367305462474,530,0.1859237154305952,464
ENSMUSG00000114284,9630015K15Rik,Gene Expression,0.017198799447141068,0.004163238101885458,0.008241243966295447,26,0.008291067342539371,25
ENSMUSG00000059040,Eno1b,Gene Expression,0.017197738566270743,0.005206931657363301,0.010186002045228794,1359,0.4436485735700705,983
ENSMUSG00000087630,Gm11513,Gene Expression,0.017196305180658608,0.0023120250171633216,0.004690760435164416,11,0.00368578270197379,9
ENSMUSG00000036819,Jmjd4,Gene Expression,0.017195362014049927,0.005178717817160505,0.010132615204925649,586,0.18063181428352296,499
ENSMUSG00000095990,Zfp97,Gene Expression,0.017194996241729245,0.0035329532302741384,0.007048885596880925,17,0.0071907896614521434,16
ENSMUSG00000115518,Gm10791,Gene Expression,0.017191622307545895,0.00385999876826415,0.007667943973629272,17,0.007855236689121662,17
ENSMUSG00000074576,Mocs3,Gene Expression,0.017190849036660395,0.005215136427441536,0.010200234311701504,906,0.28103249109480366,707
ENSMUSG00000012396,Nanog,Gene Expression,0.01718938348872804,0.002163236839306526,0.004401268574892375,8,0.001885613272793504,7
ENSMUSG00000036160,Surf6,Gene Expression,0.017189105891657574,0.005212952068168963,0.010196870594799089,895,0.29662240670229495,725
ENSMUSG00000041797,Abca9,Gene Expression,0.01718547992362832,0.004909528441875866,0.009635363802213704,84,0.029474728787992163,80
ENSMUSG00000028407,Smim27,Gene Expression,0.01717649448262105,0.00526324481343643,0.010288827966700765,1480,0.4996652026807709,1055
ENSMUSG00000028393,Alad,Gene Expression,0.01717649112331778,0.0052691052362885404,0.010299366892091653,2175,0.7137137198511698,1368
ENSMUSG00000022562,Oplah,Gene Expression,0.01717138918617691,0.005269934914245544,0.010300071365340646,1130,0.4002841706030445,876
ENSMUSG00000079165,Sap25,Gene Expression,0.017169170803620244,0.005121181544013975,0.010028085797980438,217,0.07040593183143552,194
ENSMUSG00000021782,Dlg5,Gene Expression,0.017160179137493032,0.005300842896868385,0.010359558431427671,1120,0.36668094414144364,852
ENSMUSG00000063511,Snrnp70,Gene Expression,0.01715849025344836,0.005318678927084042,0.010392565100201872,3992,1.2792071313611937,1846
ENSMUSG00000032504,Pdcd6ip,Gene Expression,0.01715227197237582,0.005331843689350135,0.010417361326112349,2821,0.9302817270847182,1571
ENSMUSG00000050088,1600012H06Rik,Gene Expression,0.017150337930569533,0.005316540741871156,0.010389312031991631,943,0.3077216682763029,740
ENSMUSG00000113621,2900060N12Rik,Gene Expression,0.01714887101433608,0.005240530825853407,0.010247163572085204,349,0.10593573945317858,299
ENSMUSG00000029314,Gpat3,Gene Expression,0.017145618636115238,0.005136814317837857,0.010055109021869537,120,0.03813293802344937,120
ENSMUSG00000008167,Fbxw9,Gene Expression,0.017141871341078013,0.00534874462433943,0.010447592396513852,1044,0.3335384100629007,832
ENSMUSG00000109688,Gm34597,Gene Expression,0.017140698116930333,0.0025300014427536155,0.0051086478074516195,10,0.0029611510801734174,10
ENSMUSG00000111800,Gm31557,Gene Expression,0.01713144152426338,0.002060981838559295,0.004200231232547629,7,0.0015266730645704918,7
ENSMUSG00000003545,Fosb,Gene Expression,0.01713108519862598,0.005238090587933675,0.010243304554041004,221,0.06939981219486718,199
ENSMUSG00000007415,Gatad1,Gene Expression,0.01712867054998545,0.005390078464320158,0.010522710327613906,6428,2.2028096308171534,2292
ENSMUSG00000115222,Gm49747,Gene Expression,0.017128660395436,0.004821882057473026,0.009477522098994846,59,0.018200976001660877,58
ENSMUSG00000044876,Zfp444,Gene Expression,0.017122472231368948,0.005413687490098074,0.010566921006684094,2790,0.8961926892200444,1577
ENSMUSG00000038126,Mphosph9,Gene Expression,0.01712149156639037,0.005365817692927433,0.01047814346459646,593,0.19490063681624126,494
ENSMUSG00000034218,Atm,Gene Expression,0.01712148484372198,0.004992996242711989,0.00979017996527474,103,0.042085654116225925,96
ENSMUSG00000027966,Col11a1,Gene Expression,0.017118614609921808,0.005260048950572749,0.010283496429689254,213,0.06696567608518027,182
ENSMUSG00000006463,Zdhhc24,Gene Expression,0.017111224430877033,0.0054104975344804185,0.010561633794406857,747,0.2362037865288375,593
ENSMUSG00000026848,Tor1b,Gene Expression,0.017107512086322066,0.0054414018706527845,0.010618183646777914,1259,0.4152298573765799,939
ENSMUSG00000052299,Ltn1,Gene Expression,0.017105249526431093,0.005457906723449479,0.010647550855301096,2274,0.7441119464693039,1397
ENSMUSG00000030713,Klk7,Gene Expression,0.01710281208516604,0.0024064278875888245,0.0048712243571601135,11,0.0035697708745498265,11
ENSMUSG00000030031,Kbtbd8,Gene Expression,0.017099594699708717,0.005379645273735356,0.010503276473333689,316,0.0994634245874872,287
ENSMUSG00000061411,Nol4l,Gene Expression,0.017096383103998455,0.005471670099460146,0.010673452454057125,1439,0.48872518695462025,1026
ENSMUSG00000022346,Myc,Gene Expression,0.017095903388866556,0.005245872845476729,0.01025669544676365,188,0.062255287065247335,170
ENSMUSG00000002017,Fam98a,Gene Expression,0.01708594054148431,0.005498935071476252,0.010722825682643235,1273,0.44313365572030583,947
ENSMUSG00000040123,Zmym5,Gene Expression,0.017084106689073935,0.005506573597975795,0.010735813101969329,1959,0.6656678079333624,1302
ENSMUSG00000046909,Tefm,Gene Expression,0.017082929848723574,0.005457368722369571,0.01064744765220353,494,0.15187800370178559,417
ENSMUSG00000034560,Washc4,Gene Expression,0.017080665782354672,0.005506102632126142,0.010735813101969329,1312,0.45241651488148116,941
ENSMUSG00000039620,Trmt9b,Gene Expression,0.017071421711840885,0.005481553835063435,0.010690832159748297,420,0.13675233732285721,365
ENSMUSG00000030271,Ogg1,Gene Expression,0.017068571917097007,0.005473433651548287,0.01067594376769158,359,0.11675094783140895,319
ENSMUSG00000046805,Mpeg1,Gene Expression,0.017068535355574413,0.005535135271085956,0.010788623041032381,1025,0.37896046998664085,781
ENSMUSG00000027955,Gask1b,Gene Expression,0.017063751500483504,0.005356298689118022,0.01046141661571912,158,0.04963150379828576,147
ENSMUSG00000043323,Fbrsl1,Gene Expression,0.01706254855705302,0.005569529919229099,0.010853734546493786,2008,0.6670499928407073,1309
